,stock_large,stock_small,bond,stock_HongKong,stock_US
2016/3/11,0.1705,-0.2348,0.0677,1.0767,1.6396
2016/3/14,1.5706,3.2966,0.0564,1.1671,-0.1261
2016/3/15,0.2965,-0.8925,0.0313,-0.7172,-0.1837
2016/3/16,0.4961,-1.3653,0.0858,-0.1531,0.56
2016/3/17,1.1058,3.2928,0.0479,1.2149,0.6595
2016/3/18,1.5287,3.5379,0.023,0.8185,0.4406
2016/3/21,2.4425,2.525,0.0128,0.0606,0.0986
2016/3/22,-0.7277,-0.3933,-0.0111,-0.0841,-0.0877
2016/3/23,0.3194,0.7156,0.0351,-0.2493,-0.6386
2016/3/24,-1.6761,-1.6431,0.0339,-1.3079,-0.0378
2016/3/25,0.5018,0.9804,0.0099,,
2016/3/28,-0.8784,-0.6525,-0.0344,,0.0545
2016/3/29,-1.0827,-1.9198,0.0067,0.1017,0.8817
2016/3/30,2.5791,3.6414,0.0459,2.1461,0.435
2016/3/31,0.0564,0.2983,0.0083,-0.1283,-0.204
2016/4/1,0.1183,-0.5082,-0.001,-1.337,0.6331
2016/4/5,1.3219,2.646,0.0597,-1.5704,-1.332
2016/4/6,-0.2131,0.5862,-0.0453,0.147,1.0508
2016/4/7,-1.4808,-1.4938,-0.026,0.2939,-1.1976
2016/4/8,-0.7343,-0.967,-0.0419,0.5149,0.2787
2016/4/11,1.3928,2.1975,0.0293,0.3456,-0.274
2016/4/12,-0.3605,-0.8173,-0.0476,0.3113,0.9662
2016/4/13,1.334,1.4626,-0.0733,3.1909,1.004
2016/4/14,0.443,0.9084,-0.1785,0.8465,0.0173
2016/4/15,-0.1107,-0.2734,-0.0445,-0.1,-0.0984
2016/4/18,-1.3371,-1.6156,0.0622,-0.727,0.6541
2016/4/19,0.3051,0.4303,-0.0049,1.2982,0.3085
2016/4/20,-1.7687,-4.534,-0.1,-0.9325,0.0762
2016/4/21,-0.642,-0.8557,-0.1138,1.8174,-0.5194
2016/4/22,0.4524,0.6806,-0.0751,-0.7178,0.0048
2016/4/25,-0.4053,-0.553,-0.1046,-0.7574,-0.1812
2016/4/26,0.5417,1.1491,-0.1545,0.4827,0.1873
2016/4/27,-0.4166,-0.4974,0.0039,-0.2133,0.1649
2016/4/28,-0.1685,-0.4383,0.0816,0.1237,-0.9231
2016/4/29,-0.1214,-0.079,0.028,-1.5007,-0.5063
2016/5/3,1.7992,3.0383,0.1039,-1.8518,-0.0934
2016/5/4,-0.1269,0.0378,0.0116,-0.7308,-0.5937
2016/5/5,0.1389,0.5516,-0.0133,-0.3703,-0.0239
2016/5/6,-2.6001,-3.9061,0.0117,-1.6624,0.3175
2016/5/9,-2.0681,-3.6541,0.058,0.2334,0.0753
2016/5/10,0.1141,-0.0827,0.1169,0.426,1.2484
2016/5/11,0.4463,-0.2698,0.0253,-0.9257,-0.9562
2016/5/12,0.2377,0.0532,0.0598,-0.6972,-0.017
2016/5/13,-0.492,-0.2121,0.0599,-0.985,-0.8478
2016/5/16,0.6626,1.719,0.0056,0.835,0.9797
2016/5/17,-0.2999,-0.3819,-0.0219,1.1811,-0.9411
2016/5/18,-0.5829,-2.7485,-0.0515,-1.4533,0.0205
2016/5/19,-0.1804,0.6311,-0.0428,-0.6662,-0.3707
2016/5/20,0.5132,1.1677,0.01,0.8016,0.6019
2016/5/23,0.2925,1.3357,0.0231,-0.2175,-0.2085
2016/5/24,-0.7666,-1.1412,0.0146,0.108,1.3681
2016/5/25,-0.1413,-0.4874,0.0074,2.7111,0.6975
2016/5/26,0.163,0.511,0.0035,0.1427,-0.021
2016/5/27,-0.0559,-0.0835,0.0116,0.8808,0.4287
2016/5/30,0.1375,-0.4926,0.0174,0.2557,
2016/5/31,3.3538,4.1323,-0.0168,0.9002,-0.1
2016/6/1,-0.2844,0.4449,0.0122,-0.26,0.113
2016/6/2,0.2073,0.6715,-0.0211,0.4732,0.2825
2016/6/3,0.7018,0.3111,-0.0084,0.422,-0.2912
2016/6/6,-0.3304,0.3192,0.0533,0.3961,0.4897
2016/6/7,-0.0546,-0.1074,0.0262,1.4171,0.1289
2016/6/8,-0.4113,-0.3553,0.013,-0.1423,0.3309
2016/6/13,-3.0861,-4.6056,0.0583,-3.6853,-1.8904
2016/6/14,0.3144,0.284,0.0744,-0.6116,-0.1799
2016/6/15,1.3129,3.2985,0.0344,0.3923,-0.1841
2016/6/16,-0.6961,-0.3746,0.071,-2.0965,0.3133
2016/6/17,0.5068,0.5687,0.0313,0.6565,-0.3258
2016/6/20,0.0745,0.3571,0.0469,1.6868,0.5808
2016/6/21,-0.2042,-1.1489,0.0024,0.7715,0.2712
2016/6/22,0.8899,1.5563,0.0409,0.6129,-0.1652
2016/6/23,-0.5311,-0.5111,0.0265,0.3521,1.3364
2016/6/24,-1.2883,-1.2471,0.063,-2.9193,-3.592
2016/6/27,1.41,2.3816,0.1945,-0.1571,-1.8097
2016/6/28,0.5081,1.0471,0.0379,-0.2711,1.777
2016/6/29,0.4779,0.2078,-0.044,1.307,1.7033
2016/6/30,0.0803,0.0538,0.0038,1.753,1.3565
2016/7/1,0.0089,-0.1952,0.0788,,0.1949
2016/7/4,1.6009,1.9691,0.0871,1.2736,
2016/7/5,0.0838,0.6037,-0.0087,-1.4648,-0.6848
2016/7/6,0.2937,0.4449,0.0224,-1.2309,0.5353
2016/7/7,-0.2129,0.3556,0.0692,1.0326,-0.0872
2016/7/8,-0.5506,-0.3155,0.0976,-0.6894,1.5253
2016/7/11,0.3461,0.2007,0.064,1.5383,0.3409
2016/7/12,2.1806,1.3092,0.0105,1.6486,0.7009
2016/7/13,0.2959,0.804,-0.0061,0.46,0.0135
2016/7/14,-0.1859,0.1399,0.005,1.1194,0.5259
2016/7/15,-0.0148,-0.2256,0.0339,0.4554,-0.0929
2016/7/18,-0.4351,-0.4494,0.0417,0.6645,0.2382
2016/7/19,-0.4227,0.3098,0.0495,-0.5962,-0.1435
2016/7/20,-0.3272,-0.2179,0.0792,0.9656,0.427
2016/7/21,0.4608,0.3862,0.1431,0.5393,-0.3612
2016/7/22,-0.8412,-0.8038,0.0472,-0.1646,0.4554
2016/7/25,0.1774,0.2794,0.0122,0.1328,-0.3011
2016/7/26,1.1979,1.3371,0.0069,0.6197,0.0323
2016/7/27,-1.5704,-4.0833,0.0213,0.4033,-0.1199
2016/7/28,0.0899,0.2247,0.0687,-0.201,0.1606
2016/7/29,-0.5342,-0.647,0.0497,-1.2761,0.1631
2016/8/1,-0.8465,-1.5092,0.0628,1.0861,-0.127
2016/8/2,0.3854,0.9695,0.0334,,-0.6362
2016/8/3,0.1397,0.4844,0.0497,-1.7625,0.3134
2016/8/4,0.2437,0.6428,0.0359,0.4283,0.0213
2016/8/5,0.1194,-0.5602,0.0539,1.4376,0.8603
2016/8/8,0.9071,1.41,0.0937,1.5744,-0.0907
2016/8/9,0.7049,0.8074,0.0867,-0.1296,0.039
2016/8/10,-0.4188,-0.3671,0.1173,0.1194,-0.2865
2016/8/11,-0.3077,-1.4554,0.0655,0.3918,0.4735
2016/8/12,1.8827,1.1689,0.055,0.8253,-0.0796
2016/8/15,3.011,2.2771,0.1646,0.7274,0.2793
2016/8/16,-0.4473,0.4093,0.0399,-0.0945,-0.5479
2016/8/17,-0.1539,0.301,-0.0734,-0.4847,0.1869
2016/8/18,-0.2539,0.0315,-0.0056,0.9797,0.22
2016/8/19,0.0159,0.1409,-0.0286,-0.3733,-0.144
2016/8/22,-0.8388,-1.2186,-0.0002,0.2646,-0.0563
2016/8/23,0.1509,0.13,0.0081,0.0044,0.1952
2016/8/24,-0.3581,0.0989,-0.0784,-0.7746,-0.524
2016/8/25,-0.6274,-0.8157,0.0089,-0.0255,-0.1365
2016/8/26,-0.0569,0.4413,0.0004,0.4146,-0.1579
2016/8/29,0.0209,0.262,0.0419,-0.385,0.5228
2016/8/30,0.1272,-0.0276,-0.0432,0.8535,-0.1954
2016/8/31,0.4773,0.1316,-0.0169,-0.1704,-0.2376
2016/9/1,-0.7878,-0.8196,0.0039,0.8072,-0.0041
2016/9/2,0.3797,-0.3843,0.0373,0.4506,0.4201
2016/9/5,0.168,0.548,-0.0006,1.6455,
2016/9/6,0.6912,1.583,-0.01,0.5841,0.2982
2016/9/7,-0.0541,0.0207,-0.0109,-0.1928,-0.0146
2016/9/8,-0.0375,0.3644,0.025,0.7478,-0.2223
2016/9/9,-0.6444,-0.72,0.0378,0.754,-2.4522
2016/9/12,-1.6709,-2.7726,-0.0148,-3.3573,1.4677
2016/9/13,-0.0696,0.4513,0.0288,-0.3213,-1.4831
2016/9/14,-0.6626,-0.6626,0.0407,-0.1082,-0.0588
2016/9/19,0.7532,1.0516,0.0729,1.5515,0.628
2016/9/20,-0.1753,-0.0339,0.0385,-0.0832,0.0299
2016/9/21,0.2834,0.0271,0.0089,0.5909,1.0917
2016/9/22,0.7495,0.6602,0.0442,0.3798,0.65
2016/9/23,-0.4696,-0.2357,0.0612,-0.3086,-0.5737
2016/9/26,-1.6907,-2.026,0.0918,-1.556,-0.8588
2016/9/27,0.6357,0.7273,0.0222,1.0892,0.6444
2016/9/28,-0.3044,-0.0895,0.0039,0.2026,0.5296
2016/9/29,0.4177,0.2787,0.0237,0.5073,-0.9321
2016/9/30,0.2742,0.4651,0.0273,-1.8632,0.7968
2016/10/7,,,,2.3808,
2016/10/10,1.2475,1.8901,0.2237,,-0.2126
2016/10/11,0.3852,0.6007,0.0472,-1.2674,-1.2447
2016/10/12,-0.198,-0.0568,-0.0126,-0.605,0.1147
2016/10/13,0.0799,0.0323,0.0195,-1.6053,-0.3099
2016/10/14,0.097,-0.2365,0.0708,0.8771,0.0202
2016/10/17,-0.8461,-0.8709,0.0663,-0.8426,-0.3038
2016/10/18,1.3257,1.499,0.0236,1.549,0.616
2016/10/19,-0.1533,-0.2155,0.047,-0.3822,0.2192
2016/10/20,0.0713,0.0459,0.1155,0.2979,-0.1376
2016/10/21,0.2753,-0.3533,0.0459,,-0.0084
2016/10/24,1.1971,0.9912,0.0103,0.9826,0.475
2016/10/25,-0.0037,0.3653,-0.0345,-0.1651,-0.3798
2016/10/26,-0.3758,-0.5022,-0.092,-1.0171,-0.174
2016/10/27,-0.2714,-0.1995,-0.0229,-0.8278,-0.2987
2016/10/28,-0.1664,-0.944,0.0385,-0.7675,-0.3108
2016/10/31,-0.1152,-0.0562,-0.0223,-0.0883,-0.0122
2016/11/1,0.6826,0.864,-0.0405,0.9267,-0.6787
2016/11/2,-0.7651,-0.8116,0.0191,-1.4541,-0.6525
2016/11/3,0.952,0.4431,0.02,-0.5567,-0.4423
2016/11/4,-0.3242,-0.326,0.0045,-0.1803,-0.1666
2016/11/7,0.0721,0.0963,0.0006,0.7012,2.2224
2016/11/8,0.4328,0.5312,-0.0425,0.474,0.3772
2016/11/9,-0.5358,-0.7628,-0.0163,-2.1575,1.1077
2016/11/10,1.1201,1.2922,-0.0489,1.8912,0.1951
2016/11/11,0.7848,0.7178,-0.0759,-1.3487,-0.1398
2016/11/14,0.3812,0.4727,-0.0684,-1.3709,-0.0116
2016/11/15,-0.011,0.3848,-0.1304,0.4576,0.7481
2016/11/16,-0.0081,0.0561,-0.0842,-0.1943,-0.1582
2016/11/17,0.2024,-0.1162,-0.1121,-0.0792,0.4676
2016/11/18,-0.5552,-0.5145,-0.1022,0.3653,-0.2387
2016/11/21,0.6922,0.1395,0.0204,0.0607,0.7461
2016/11/22,0.792,0.7518,0.0254,1.4326,0.2165
2016/11/23,0.1835,-0.4515,0.0321,-0.0061,0.0808
2016/11/24,0.4032,-0.1225,0.0399,-0.3007,
2016/11/25,0.9332,0.4495,-0.0168,0.5085,0.3914
2016/11/28,0.3914,0.2703,0.0244,0.4714,-0.5254
2016/11/29,0.8192,-0.7497,-0.0633,-0.4095,0.1335
2016/11/30,-0.7306,-0.5319,-0.1892,0.2318,-0.2653
2016/12/1,0.7641,0.5905,-0.1499,0.3882,-0.3516
2016/12/2,-1.0121,-1.5623,-0.1771,-1.3699,0.0397
2016/12/5,-1.6874,-0.5361,-0.0298,-0.2627,0.5821
2016/12/6,-0.2956,0.0751,-0.2246,0.7536,0.3411
2016/12/7,0.4797,1.0343,-0.176,0.5547,1.3163
2016/12/8,-0.1613,-0.4665,0.0413,0.2672,0.2159
2016/12/9,0.6789,-0.2071,0.009,-0.4412,0.5939
2016/12/12,-2.4192,-4.0657,-0.1347,-1.4409,-0.1137
2016/12/13,-0.1216,0.4657,-0.2707,0.061,0.654
2016/12/14,-0.7662,-0.6161,-0.2222,0.0442,-0.8117
2016/12/15,-1.1397,0.6555,-0.7294,-1.7688,0.3883
2016/12/16,0.1675,0.6071,-0.1101,-0.1752,-0.1751
2016/12/19,-0.5095,0.035,-0.2165,-0.8541,0.1975
2016/12/20,-0.5983,-0.3179,-0.2572,-0.4746,0.3638
2016/12/21,0.8906,0.7454,0.1336,0.3716,-0.2457
2016/12/22,-0.0858,-0.0917,0.2482,-0.796,-0.1863
2016/12/23,-0.8416,-0.9428,0.2145,-0.284,0.1252
2016/12/26,0.4475,0.2031,0.1422,,
2016/12/27,-0.1811,-0.0937,0.028,,0.2248
2016/12/28,-0.4371,-0.2961,0.0045,0.8342,-0.8357
2016/12/29,-0.1249,-0.2812,0.1345,0.1663,-0.0293
2016/12/30,0.3735,0.1762,0.2242,0.9621,-0.4637
2017/1/3,0.9712,0.9122,0.0194,0.6811,0.8487
2017/1/4,0.7805,1.1693,-0.0512,-0.0719,0.5722
2017/1/5,-0.0155,0.0722,-0.0737,1.4557,-0.0771
2017/1/6,-0.5975,-0.4323,0.0563,0.2063,0.3517
2017/1/9,0.485,0.6874,0.0623,0.2474,-0.3549
2017/1/10,-0.1674,-0.335,0.1093,0.8252,0
2017/1/11,-0.708,-0.9691,-0.0162,0.8376,0.283
2017/1/12,-0.506,-0.9336,0.0319,-0.4636,-0.2145
2017/1/13,0.069,-1.2465,0.0351,0.4747,0.185
2017/1/16,-0.0141,-2.638,0.0161,-0.9558,
2017/1/17,0.2082,0.8427,-0.16,0.5406,-0.2968
2017/1/18,0.3911,-0.2215,-0.0516,1.1264,0.1764
2017/1/19,-0.3017,-0.4106,-0.0538,-0.2091,-0.3609
2017/1/20,0.7689,1.296,0.0276,-0.7117,0.3366
2017/1/23,0.274,0.8195,0.0582,0.0551,-0.269
2017/1/24,0.011,-0.1118,0.0067,0.2242,0.6565
2017/1/25,0.3404,0.232,-0.1896,0.4325,0.8026
2017/1/26,0.3571,0.7143,-0.0488,1.4102,-0.0735
2017/2/3,-0.6927,-0.2669,-0.0837,-1.048,0.0322
2017/2/6,0.259,0.8402,-0.2305,0.947,-0.2115
2017/2/7,-0.2229,-0.053,-0.2133,-0.0714,0.0227
2017/2/8,0.523,0.5702,-0.0965,0.6582,0.0693
2017/2/9,0.3844,0.6291,0.0292,0.1704,0.5752
2017/2/10,0.5063,0.0937,0.0192,0.2119,0.3566
2017/2/13,0.6676,0.5136,0.0197,0.5769,0.5246
2017/2/14,-0.0137,0.0821,-0.0022,-0.0336,0.4007
2017/2/15,-0.4101,-0.9912,-0.0259,1.2313,0.4992
2017/2/16,0.5617,0.7548,0.0499,0.4702,-0.0864
2017/2/17,-0.5665,-0.8204,0.1126,-0.3068,0.1679
2017/2/20,1.4599,1.2351,0.1161,0.4674,
2017/2/21,0.3293,0.7733,-0.0029,-0.7556,0.6048
2017/2/22,0.1991,0.6183,-0.0117,0.9945,-0.1082
2017/2/23,-0.4709,-0.0036,0.0742,-0.3599,0.0419
2017/2/24,0.0152,0.0336,0.0316,-0.6185,0.1493
2017/2/27,-0.7953,-0.8016,0.0505,-0.1696,0.1018
2017/2/28,0.1912,0.4158,-0.0113,-0.7704,-0.2578
2017/3/1,0.163,0.2584,-0.0395,0.1506,1.3674
2017/3/2,-0.6749,-0.5104,-0.0677,-0.2036,-0.586
2017/3/3,-0.2106,0.283,0.0133,-0.739,0.0504
2017/3/6,0.5432,0.9993,-0.0058,0.1849,-0.3277
2017/3/7,0.2168,0.09,-0.0095,0.3593,-0.2913
2017/3/8,-0.1513,-0.4001,-0.06,0.4273,-0.2284
2017/3/9,-0.6318,-0.8882,-0.0684,-1.1803,0.08
2017/3/10,0.0277,0.1325,-0.04,0.2856,0.3269
2017/3/13,0.8812,0.9302,0.024,1.1074,0.0367
2017/3/14,-0.0406,-0.2215,0.0515,-0.0072,-0.3379
2017/3/15,0.2011,-0.1143,0.0123,-0.1473,0.8375
2017/3/16,0.5157,0.8831,0.1552,2.0823,-0.1627
2017/3/17,-1.0255,-0.9184,0.0103,0.0891,-0.1314
2017/3/20,0.1105,0.2328,-0.0194,0.79,-0.201
2017/3/21,0.4851,0.2709,-0.0705,0.3719,-1.2408
2017/3/22,-0.4701,-0.2479,0.02,-1.1089,0.189
2017/3/23,0.3457,0.1907,-0.01,0.03,-0.106
2017/3/24,0.7979,0.5287,0.08,0.1257,-0.0844
2017/3/27,-0.3313,-0.4671,0.0892,-0.6756,-0.102
2017/3/28,-0.2366,-0.2661,0.0421,0.629,0.7251
2017/3/29,-0.133,-0.2792,-0.0138,0.1897,0.1085
2017/3/30,-0.8206,-1.6171,-0.0265,-0.3729,0.2935
2017/3/31,0.5612,0.4063,0.0014,-0.7798,-0.2255
2017/4/5,1.3845,2.1607,0.0475,1.1995,-0.4135
2017/4/6,0.2898,0.301,-0.0232,-0.5208,0.1929
2017/4/7,0.0972,0.2908,0.0632,-0.0264,-0.0827
2017/4/10,-0.3504,-0.1852,0.0376,-0.0211,0.0688
2017/4/11,0.3477,0.9537,-0.0056,-0.716,-0.1434
2017/4/12,-0.2243,-0.7948,0.0194,0.9342,-0.376
2017/4/13,0.1461,0.5965,0.0041,-0.2132,-0.6815
2017/4/14,-0.7984,-1.3232,-0.0285,,
2017/4/17,-0.1882,-1.0962,-0.1438,,0.8613
2017/4/18,-0.4942,-0.5945,-0.1015,-1.3895,-0.2903
2017/4/19,-0.4871,-1.0527,-0.0002,-0.4124,-0.1716
2017/4/20,0.4548,-0.0452,-0.0634,0.97,0.7557
2017/4/21,0.1513,-0.7414,-0.0668,-0.0622,-0.3035
2017/4/24,-1.0248,-2.5744,-0.1197,0.4054,1.084
2017/4/25,0.2831,0.3577,-0.0378,1.311,0.6091
2017/4/26,0.1223,0.2587,-0.0071,0.5009,-0.0486
2017/4/27,0.0446,0.2575,-0.002,0.4884,0.0553
2017/4/28,-0.2021,0.3158,0.0213,-0.3375,-0.1913
2017/5/2,-0.3831,0.0685,0.0022,0.3291,0.2923
2017/5/3,-0.3925,-0.2998,-0.1023,,-0.1271
2017/5/4,-0.2561,-0.3416,-0.1025,-0.0496,0.0582
2017/5/5,-0.6414,-1.4025,-0.0847,-0.8408,0.4089
2017/5/8,-0.7018,-1.8744,-0.0793,0.4149,0.0038
2017/5/9,-0.187,0.6102,-0.1277,1.2659,-0.1025
2017/5/10,-0.4424,-2.0985,-0.1728,0.5078,0.1131
2017/5/11,0.5676,-0.2243,-0.0888,0.4402,-0.2163
2017/5/12,0.856,-0.1508,-0.0387,0.1225,-0.1478
2017/5/15,0.4081,0.5069,0.0355,0.8556,0.4776
2017/5/16,0.8665,2.057,-0.0251,-0.1405,-0.0687
2017/5/17,-0.5449,0.2147,-0.0343,-0.167,-1.8178
2017/5/18,-0.3476,-0.8519,0.0193,-0.6211,0.3687
2017/5/19,0.1688,-0.0221,-0.0269,0.1526,0.6767
2017/5/22,0.2171,-1.4421,-0.007,0.8599,0.516
2017/5/23,0.3798,-2.1046,-0.015,0.0465,0.1838
2017/5/24,-0.0008,0.5963,0.0235,0.0998,0.2489
2017/5/25,1.7958,0.8889,0.0379,0.7955,0.4442
2017/5/26,-0.1499,-0.237,0.0153,0.0331,0.0311
2017/5/31,0.3577,-0.2198,0.1144,0.0834,-0.1664
2017/6/1,0.139,-1.9592,0.031,0.579,0.7571
2017/6/2,-0.3211,1.0949,0.0071,0.4449,0.3708
2017/6/5,-0.5092,0.7498,0.0574,-0.2355,-0.1218
2017/6/6,0.6956,0.4423,0.0119,0.5187,-0.2779
2017/6/7,1.1735,1.9429,0.002,-0.0884,0.1568
2017/6/8,0.7671,0.0665,0.0124,0.3423,0.0267
2017/6/9,0.4266,0.1728,0.0425,-0.1257,-0.083
2017/6/12,-0.0498,-1.1127,0.1317,-1.238,-0.0979
2017/6/13,0.2204,1.3079,0.1325,0.5604,0.4511
2017/6/14,-1.3111,-0.2278,0.0848,0.0921,-0.0996
2017/6/15,-0.184,0.9174,0.0814,-1.2002,-0.224
2017/6/16,-0.2843,-0.1356,0.0304,0.2392,0.0284
2017/6/19,0.9919,0.7386,0.1482,1.1631,0.8347
2017/6/20,-0.2018,0.1567,0.1342,-0.3144,-0.6697
2017/6/21,1.1691,0.1861,0.0327,-0.5745,-0.0583
2017/6/22,0.0665,-1.4125,-0.015,-0.078,-0.0456
2017/6/23,0.9063,0.3,-0.0311,-0.0174,0.1561
2017/6/26,1.2479,1.6859,0.1125,0.7863,0.0316
2017/6/27,0.1806,0.025,0.1131,-0.1233,-0.8073
2017/6/28,-0.7769,-0.4409,0.0282,-0.6056,0.8808
2017/6/29,0.6215,0.5058,0.0398,1.0977,-0.86
2017/6/30,-0.0553,0.346,0.0084,-0.7735,0.1533
2017/7/3,-0.435,0.6393,-0.0052,0.076,0.2311
2017/7/4,-0.8453,-0.4944,-0.0223,-1.5326,
2017/7/5,1.0966,0.7664,0.027,0.5237,0.1453
