,wind_code
18869,XT1521367.XT
18870,XT1521368.XT
18871,XT1521369.XT
18872,XT1521372.XT
18873,XT1521373.XT
18874,XT1521392.XT
18875,XT1521393.XT
18876,XT1521417.XT
18877,XT1521418.XT
18878,XT1521419.XT
18879,XT1521420.XT
18880,XT1521422.XT
18881,XT1521423.XT
18882,XT1521425.XT
18883,XT1521427.XT
18884,XT1521432.XT
18885,XT1521434.XT
18886,XT1521435.XT
18887,XT1521436.XT
18888,XT1521437.XT
18889,XT1521440.XT
18890,XT1521442.XT
18891,XT1521444.XT
18892,XT1521445.XT
18893,XT1521447.XT
18894,XT1521448.XT
18895,XT1521449.XT
18896,XT1521450.XT
18897,XT1521451.XT
18898,XT1521464.XT
18899,XT1521465.XT
18900,XT1521466.XT
18901,XT1521467.XT
18902,XT1521469.XT
18903,XT1521470.XT
18904,XT1521471.XT
18905,XT1521472.XT
18906,XT1521473.XT
18907,XT1521474.XT
18908,XT1521476.XT
18909,XT1521477.XT
18910,XT1521479.XT
18911,XT1521481.XT
18912,XT1521483.XT
18913,XT1521484.XT
18914,XT1521486.XT
18915,XT1521487.XT
18916,XT1521488.XT
18917,XT1521489.XT
18918,XT1521490.XT
18919,XT1521492.XT
18920,XT1521495.XT
18921,XT1521496.XT
18922,XT1521497.XT
18923,XT1521498.XT
18924,XT1521499.XT
18925,XT1521500.XT
18926,XT1521502.XT
18927,XT1521503.XT
18928,XT1521506.XT
18929,XT1521512.XT
18930,XT1521514.XT
18931,XT1521536.XT
18932,XT1521537.XT
18933,XT1521539.XT
18934,XT1521540.XT
18935,XT1521541.XT
18936,XT1521543.XT
18937,XT1521544.XT
18938,XT1521545.XT
18939,XT1521547.XT
18940,XT1521548.XT
18941,XT1521550.XT
18942,XT1521551.XT
18943,XT1521554.XT
18944,XT1521555.XT
18945,XT1521556.XT
18946,XT1521557.XT
18947,XT1521558.XT
18948,XT1521559.XT
18949,XT1521575.XT
18950,XT1521577.XT
18951,XT1521578.XT
18952,XT1521579.XT
18953,XT1521589.XT
18954,XT1521594.XT
18955,XT1521595.XT
18956,XT1521598.XT
18957,XT1521600.XT
18958,XT1521602.XT
18959,XT1521603.XT
18960,XT1521604.XT
18961,XT1521606.XT
18962,XT1521607.XT
18963,XT1521608.XT
18964,XT1521609.XT
18965,XT1521626.XT
18966,XT1521629.XT
18967,XT1521645.XT
18968,XT1521688.XT
18969,XT1521690.XT
18970,XT1521691.XT
18971,XT1521692.XT
18972,XT1521693.XT
18973,XT1521694.XT
18974,XT1521697.XT
18975,XT1521698.XT
18976,XT1521700.XT
18977,XT1521701.XT
18978,XT1521702.XT
18979,XT1521703.XT
18980,XT1521705.XT
18981,XT1521706.XT
18982,XT1521707.XT
18983,XT1521708.XT
18984,XT1521709.XT
18985,XT1521710.XT
18986,XT1521711.XT
18987,XT1521713.XT
18988,XT1521714.XT
18989,XT1521715.XT
18990,XT1521716.XT
18991,XT1521719.XT
18992,XT1521720.XT
18993,XT1521728.XT
18994,XT1521729.XT
18995,XT1521731.XT
18996,XT1521737.XT
18997,XT1521778.XT
18998,XT1521779.XT
18999,XT1521780.XT
19000,XT1521783.XT
19001,XT1521784.XT
19002,XT1521785.XT
19003,XT1521786.XT
19004,XT1521798.XT
19005,XT1521799.XT
19006,XT1521800.XT
19007,XT1521801.XT
19008,XT1521802.XT
19009,XT1521803.XT
19010,XT1521804.XT
19011,XT1521809.XT
19012,XT1521810.XT
19013,XT1521811.XT
19014,XT1521813.XT
19015,XT1521814.XT
19016,XT1521816.XT
19017,XT1521817.XT
19018,XT1521818.XT
19019,XT1521819.XT
19020,XT1521821.XT
19021,XT1521822.XT
19022,XT1521823.XT
19023,XT1521824.XT
19024,XT1521825.XT
19025,XT1521826.XT
19026,XT1521827.XT
19027,XT1521828.XT
19028,XT1521829.XT
19029,XT1521830.XT
19030,XT1521831.XT
19031,XT1521832.XT
19032,XT1521833.XT
19033,XT1521836.XT
19034,XT1521837.XT
19035,XT1521841.XT
19036,XT1521842.XT
19037,XT1521844.XT
19038,XT1521856.XT
19039,XT1521862.XT
19040,XT1521863.XT
19041,XT1521864.XT
19042,XT1521865.XT
19043,XT1521866.XT
19044,XT1521868.XT
19045,XT1521869.XT
19046,XT1521871.XT
19047,XT1521873.XT
19048,XT1521874.XT
19049,XT1521883.XT
19050,XT1521905.XT
19051,XT1521906.XT
19052,XT1521907.XT
19053,XT1521918.XT
19054,XT1521919.XT
19055,XT1521920.XT
19056,XT1521921.XT
19057,XT1521922.XT
19058,XT1521923.XT
19059,XT1521924.XT
19060,XT1521925.XT
19061,XT1521926.XT
19062,XT1521928.XT
19063,XT1521929.XT
19064,XT1521931.XT
19065,XT1521933.XT
19066,XT1521934.XT
19067,XT1521935.XT
19068,XT1521936.XT
19069,XT1521938.XT
19070,XT1521939.XT
19071,XT1521940.XT
19072,XT1521941.XT
19073,XT1521942.XT
19074,XT1521943.XT
19075,XT1521944.XT
19076,XT1521945.XT
19077,XT1521946.XT
19078,XT1521947.XT
19079,XT1521948.XT
19080,XT1521949.XT
19081,XT1521950.XT
19082,XT1521951.XT
19083,XT1521952.XT
19084,XT1521953.XT
19085,XT1521956.XT
19086,XT1521957.XT
19087,XT1521958.XT
19088,XT1521959.XT
19089,XT1521960.XT
19090,XT1521961.XT
19091,XT1521962.XT
19092,XT1521963.XT
19093,XT1521964.XT
19094,XT1521965.XT
19095,XT1521966.XT
19096,XT1521967.XT
19097,XT1521968.XT
19098,XT1521969.XT
19099,XT1521971.XT
19100,XT1521972.XT
19101,XT1521973.XT
19102,XT1521975.XT
19103,XT1521976.XT
19104,XT1521977.XT
19105,XT1521978.XT
19106,XT1521979.XT
19107,XT1521980.XT
19108,XT1521981.XT
19109,XT1521982.XT
19110,XT1521983.XT
19111,XT1521984.XT
19112,XT1521986.XT
19113,XT1521987.XT
19114,XT1521988.XT
19115,XT1521994.XT
19116,XT1522001.XT
19117,XT1522003.XT
19118,XT1522009.XT
19119,XT1522017.XT
19120,XT1522018.XT
19121,XT1522019.XT
19122,XT1522021.XT
19123,XT1522024.XT
19124,XT1522025.XT
19125,XT1522026.XT
19126,XT1522028.XT
19127,XT1522029.XT
19128,XT1522030.XT
19129,XT1522031.XT
19130,XT1522032.XT
19131,XT1522033.XT
19132,XT1522036.XT
19133,XT1522039.XT
19134,XT1522040.XT
19135,XT1522041.XT
19136,XT1522044.XT
19137,XT1522045.XT
19138,XT1522046.XT
19139,XT1522047.XT
19140,XT1522064.XT
19141,XT1522077.XT
19142,XT1522080.XT
19143,XT1522081.XT
19144,XT1522083.XT
19145,XT1522084.XT
19146,XT1522085.XT
19147,XT1522086.XT
19148,XT1522087.XT
19149,XT1522088.XT
19150,XT1522089.XT
19151,XT1522090.XT
19152,XT1522091.XT
19153,XT1522093.XT
19154,XT1522094.XT
19155,XT1522095.XT
19156,XT1522097.XT
19157,XT1522098.XT
19158,XT1522099.XT
19159,XT1522100.XT
19160,XT1522101.XT
19161,XT1522104.XT
19162,XT1522105.XT
19163,XT1522106.XT
19164,XT1522107.XT
19165,XT1522109.XT
19166,XT1522110.XT
19167,XT1522111.XT
19168,XT1522117.XT
19169,XT1522118.XT
19170,XT1522120.XT
19171,XT1522121.XT
19172,XT1522124.XT
19173,XT1522125.XT
19174,XT1522126.XT
19175,XT1522127.XT
19176,XT1522128.XT
19177,XT1522129.XT
19178,XT1522130.XT
19179,XT1522133.XT
19180,XT1522134.XT
19181,XT1522135.XT
19182,XT1522136.XT
19183,XT1522137.XT
19184,XT1522138.XT
19185,XT1522141.XT
19186,XT1522144.XT
19187,XT1522147.XT
19188,XT1522148.XT
19189,XT1522149.XT
19190,XT1522150.XT
19191,XT1522151.XT
19192,XT1522154.XT
19193,XT1522155.XT
19194,XT1522156.XT
19195,XT1522158.XT
19196,XT1522162.XT
19197,XT1522163.XT
19198,XT1522164.XT
19199,XT1522165.XT
19200,XT1522166.XT
19201,XT1522167.XT
19202,XT1522168.XT
19203,XT1522170.XT
19204,XT1522171.XT
19205,XT1522177.XT
19206,XT1522179.XT
19207,XT1522181.XT
19208,XT1522183.XT
19209,XT1522184.XT
19210,XT1522185.XT
19211,XT1522187.XT
19212,XT1522189.XT
19213,XT1522191.XT
19214,XT1522192.XT
19215,XT1522193.XT
19216,XT1522194.XT
19217,XT1522196.XT
19218,XT1522197.XT
19219,XT1522198.XT
19220,XT1522199.XT
19221,XT1522200.XT
19222,XT1522201.XT
19223,XT1522204.XT
19224,XT1522211.XT
19225,XT1522212.XT
19226,XT1522213.XT
19227,XT1522215.XT
19228,XT1522216.XT
19229,XT1522219.XT
19230,XT1522220.XT
19231,XT1522221.XT
19232,XT1522222.XT
19233,XT1522223.XT
19234,XT1522224.XT
19235,XT1522225.XT
19236,XT1522229.XT
19237,XT1522231.XT
19238,XT1522232.XT
19239,XT1522239.XT
19240,XT1522240.XT
19241,XT1522242.XT
19242,XT1522243.XT
19243,XT1522244.XT
19244,XT1522245.XT
19245,XT1522246.XT
19246,XT1522248.XT
19247,XT1522250.XT
19248,XT1522251.XT
19249,XT1522252.XT
19250,XT1522253.XT
19251,XT1522254.XT
19252,XT1522255.XT
19253,XT1522256.XT
19254,XT1522260.XT
19255,XT1522263.XT
19256,XT1522264.XT
19257,XT1522265.XT
19258,XT1522269.XT
19259,XT1522271.XT
19260,XT1522272.XT
19261,XT1522275.XT
19262,XT1522276.XT
19263,XT1522281.XT
19264,XT1522286.XT
19265,XT1522287.XT
19266,XT1522288.XT
19267,XT1522289.XT
19268,XT1522290.XT
19269,XT1522294.XT
19270,XT1522296.XT
19271,XT1522301.XT
19272,XT1522302.XT
19273,XT1522303.XT
19274,XT1522304.XT
19275,XT1522305.XT
19276,XT1522306.XT
19277,XT1522307.XT
19278,XT1522309.XT
19279,XT1522310.XT
19280,XT1522314.XT
19281,XT1522315.XT
19282,XT1522317.XT
19283,XT1522319.XT
19284,XT1522320.XT
19285,XT1522321.XT
19286,XT1522322.XT
19287,XT1522324.XT
19288,XT1522327.XT
19289,XT1522328.XT
19290,XT1522330.XT
19291,XT1522331.XT
19292,XT1522332.XT
19293,XT1522333.XT
19294,XT1522336.XT
19295,XT1522337.XT
19296,XT1522338.XT
19297,XT1522344.XT
19298,XT1522345.XT
19299,XT1522346.XT
19300,XT1522347.XT
19301,XT1522348.XT
19302,XT1522349.XT
19303,XT1522350.XT
19304,XT1522351.XT
19305,XT1522352.XT
19306,XT1522353.XT
19307,XT1522354.XT
19308,XT1522357.XT
19309,XT1522358.XT
19310,XT1522360.XT
19311,XT1522361.XT
19312,XT1522362.XT
19313,XT1522363.XT
19314,XT1522364.XT
19315,XT1522365.XT
19316,XT1522367.XT
19317,XT1522381.XT
19318,XT1522382.XT
19319,XT1522383.XT
19320,XT1522384.XT
19321,XT1522387.XT
19322,XT1522388.XT
19323,XT1522390.XT
19324,XT1522392.XT
19325,XT1522394.XT
19326,XT1522395.XT
19327,XT1522396.XT
19328,XT1522397.XT
19329,XT1522398.XT
19330,XT1522399.XT
19331,XT1522401.XT
19332,XT1522402.XT
19333,XT1522405.XT
19334,XT1522407.XT
19335,XT1522408.XT
19336,XT1522409.XT
19337,XT1522415.XT
19338,XT1522416.XT
19339,XT1522428.XT
19340,XT1522429.XT
19341,XT1522430.XT
19342,XT1522443.XT
19343,XT1522444.XT
19344,XT1522445.XT
19345,XT1522446.XT
19346,XT1522447.XT
19347,XT1522448.XT
19348,XT1522449.XT
19349,XT1522450.XT
19350,XT1522451.XT
19351,XT1522452.XT
19352,XT1522454.XT
19353,XT1522455.XT
19354,XT1522456.XT
19355,XT1522462.XT
19356,XT1522463.XT
19357,XT1522465.XT
19358,XT1522466.XT
19359,XT1522467.XT
19360,XT1522468.XT
19361,XT1522469.XT
19362,XT1522470.XT
19363,XT1522472.XT
19364,XT1522473.XT
19365,XT1522474.XT
19366,XT1522475.XT
19367,XT1522476.XT
19368,XT1522477.XT
19369,XT1522478.XT
19370,XT1522479.XT
19371,XT1522480.XT
19372,XT1522481.XT
19373,XT1522483.XT
19374,XT1522485.XT
19375,XT1522486.XT
19376,XT1522487.XT
19377,XT1522489.XT
19378,XT1522502.XT
19379,XT1522504.XT
19380,XT1522505.XT
19381,XT1522506.XT
19382,XT1522507.XT
19383,XT1522509.XT
19384,XT1522510.XT
19385,XT1522512.XT
19386,XT1522514.XT
19387,XT1522517.XT
19388,XT1522518.XT
19389,XT1522520.XT
19390,XT1522521.XT
19391,XT1522522.XT
19392,XT1522523.XT
19393,XT1522524.XT
19394,XT1522526.XT
19395,XT1522529.XT
19396,XT1522530.XT
19397,XT1522531.XT
19398,XT1522533.XT
19399,XT1522534.XT
19400,XT1522535.XT
19401,XT1522537.XT
19402,XT1522539.XT
19403,XT1522540.XT
19404,XT1522542.XT
19405,XT1522543.XT
19406,XT1522544.XT
19407,XT1522545.XT
19408,XT1522547.XT
19409,XT1522548.XT
19410,XT1522549.XT
19411,XT1522550.XT
19412,XT1522551.XT
19413,XT1522552.XT
19414,XT1522553.XT
19415,XT1522554.XT
19416,XT1522555.XT
19417,XT1522556.XT
19418,XT1522557.XT
19419,XT1522558.XT
19420,XT1522559.XT
19421,XT1522560.XT
19422,XT1522561.XT
19423,XT1522562.XT
19424,XT1522563.XT
19425,XT1522565.XT
19426,XT1522568.XT
19427,XT1522569.XT
19428,XT1522570.XT
19429,XT1522571.XT
19430,XT1522572.XT
19431,XT1522574.XT
19432,XT1522575.XT
19433,XT1522576.XT
19434,XT1522577.XT
19435,XT1522578.XT
19436,XT1522579.XT
19437,XT1522580.XT
19438,XT1522581.XT
19439,XT1522582.XT
19440,XT1522583.XT
19441,XT1522584.XT
19442,XT1522585.XT
19443,XT1522586.XT
19444,XT1522587.XT
19445,XT1522588.XT
19446,XT1522589.XT
19447,XT1522591.XT
19448,XT1522592.XT
19449,XT1522594.XT
19450,XT1522595.XT
19451,XT1522598.XT
19452,XT1522602.XT
19453,XT1522603.XT
19454,XT1522605.XT
19455,XT1522606.XT
19456,XT1522607.XT
19457,XT1522612.XT
19458,XT1522613.XT
19459,XT1522614.XT
19460,XT1522615.XT
19461,XT1522616.XT
19462,XT1522617.XT
19463,XT1522618.XT
19464,XT1522619.XT
19465,XT1522621.XT
19466,XT1522625.XT
19467,XT1522626.XT
19468,XT1522628.XT
19469,XT1522631.XT
19470,XT1522632.XT
19471,XT1522633.XT
19472,XT1522634.XT
19473,XT1522635.XT
19474,XT1522637.XT
19475,XT1522638.XT
19476,XT1522639.XT
19477,XT1522640.XT
19478,XT1522641.XT
19479,XT1522642.XT
19480,XT1522644.XT
19481,XT1522645.XT
19482,XT1522646.XT
19483,XT1522647.XT
19484,XT1522648.XT
19485,XT1522651.XT
19486,XT1522652.XT
19487,XT1522653.XT
19488,XT1522654.XT
19489,XT1522657.XT
19490,XT1522658.XT
19491,XT1522659.XT
19492,XT1522660.XT
19493,XT1522662.XT
19494,XT1522665.XT
19495,XT1522666.XT
19496,XT1522667.XT
19497,XT1522668.XT
19498,XT1522670.XT
19499,XT1522671.XT
19500,XT1522672.XT
19501,XT1522673.XT
19502,XT1522674.XT
19503,XT1522675.XT
19504,XT1522676.XT
19505,XT1522679.XT
19506,XT1522682.XT
19507,XT1522683.XT
19508,XT1522684.XT
19509,XT1522685.XT
19510,XT1522686.XT
19511,XT1522687.XT
19512,XT1522688.XT
19513,XT1522692.XT
19514,XT1522693.XT
19515,XT1522694.XT
19516,XT1522695.XT
19517,XT1522696.XT
19518,XT1522697.XT
19519,XT1522698.XT
19520,XT1522699.XT
19521,XT1522700.XT
19522,XT1522701.XT
19523,XT1522702.XT
19524,XT1522704.XT
19525,XT1522706.XT
19526,XT1522707.XT
19527,XT1522708.XT
19528,XT1522709.XT
19529,XT1522710.XT
19530,XT1522711.XT
19531,XT1522713.XT
19532,XT1522714.XT
19533,XT1522722.XT
19534,XT1522724.XT
19535,XT1522725.XT
19536,XT1522727.XT
19537,XT1522728.XT
19538,XT1522729.XT
19539,XT1522730.XT
19540,XT1522731.XT
19541,XT1522733.XT
19542,XT1522734.XT
19543,XT1522735.XT
19544,XT1522736.XT
19545,XT1522737.XT
19546,XT1522738.XT
19547,XT1522739.XT
19548,XT1522740.XT
19549,XT1522741.XT
19550,XT1522742.XT
19551,XT1522746.XT
19552,XT1522747.XT
19553,XT1522748.XT
19554,XT1522749.XT
19555,XT1522751.XT
19556,XT1522752.XT
19557,XT1522753.XT
19558,XT1522754.XT
19559,XT1522755.XT
19560,XT1522756.XT
19561,XT1522757.XT
19562,XT1522758.XT
19563,XT1522760.XT
19564,XT1522761.XT
19565,XT1522762.XT
19566,XT1522763.XT
19567,XT1522764.XT
19568,XT1522766.XT
19569,XT1522768.XT
19570,XT1522769.XT
19571,XT1522770.XT
19572,XT1522771.XT
19573,XT1522772.XT
19574,XT1522773.XT
19575,XT1522774.XT
19576,XT1522775.XT
19577,XT1522776.XT
19578,XT1522778.XT
19579,XT1522779.XT
19580,XT1522780.XT
19581,XT1522781.XT
19582,XT1522782.XT
19583,XT1522783.XT
19584,XT1522784.XT
19585,XT1522785.XT
19586,XT1522786.XT
19587,XT1522788.XT
19588,XT1522789.XT
19589,XT1522791.XT
19590,XT1522792.XT
19591,XT1522802.XT
19592,XT1522803.XT
19593,XT1522804.XT
19594,XT1522805.XT
19595,XT1522806.XT
19596,XT1522807.XT
19597,XT1522808.XT
19598,XT1522809.XT
19599,XT1522811.XT
19600,XT1522812.XT
19601,XT1522813.XT
19602,XT1522815.XT
19603,XT1522816.XT
19604,XT1522817.XT
19605,XT1522819.XT
19606,XT1522820.XT
19607,XT1522821.XT
19608,XT1522822.XT
19609,XT1522825.XT
19610,XT1522826.XT
19611,XT1522827.XT
19612,XT1522830.XT
19613,XT1522831.XT
19614,XT1522832.XT
19615,XT1522834.XT
19616,XT1522837.XT
19617,XT1522838.XT
19618,XT1522839.XT
19619,XT1522841.XT
19620,XT1522842.XT
19621,XT1522844.XT
19622,XT1522846.XT
19623,XT1522847.XT
19624,XT1522848.XT
19625,XT1522849.XT
19626,XT1522851.XT
19627,XT1522852.XT
19628,XT1522853.XT
19629,XT1522854.XT
19630,XT1522855.XT
19631,XT1522875.XT
19632,XT1522876.XT
19633,XT1522878.XT
19634,XT1522881.XT
19635,XT1522882.XT
19636,XT1522883.XT
19637,XT1522884.XT
19638,XT1522885.XT
19639,XT1522886.XT
19640,XT1522887.XT
19641,XT1522889.XT
19642,XT1522890.XT
19643,XT1522891.XT
19644,XT1522893.XT
19645,XT1522895.XT
19646,XT1522898.XT
19647,XT1522899.XT
19648,XT1522903.XT
19649,XT1522906.XT
19650,XT1522907.XT
19651,XT1522908.XT
19652,XT1522909.XT
19653,XT1522912.XT
19654,XT1522913.XT
19655,XT1522915.XT
19656,XT1522916.XT
19657,XT1522917.XT
19658,XT1522918.XT
19659,XT1522922.XT
19660,XT1522924.XT
19661,XT1522927.XT
19662,XT1522930.XT
19663,XT1522931.XT
19664,XT1522932.XT
19665,XT1522933.XT
19666,XT1522934.XT
19667,XT1522935.XT
19668,XT1522936.XT
19669,XT1522940.XT
19670,XT1522943.XT
19671,XT1522944.XT
19672,XT1522945.XT
19673,XT1522949.XT
19674,XT1522950.XT
19675,XT1522951.XT
19676,XT1522952.XT
19677,XT1522954.XT
19678,XT1522973.XT
19679,XT1522976.XT
19680,XT1522978.XT
19681,XT1522980.XT
19682,XT1522981.XT
19683,XT1522984.XT
19684,XT1522985.XT
19685,XT1522986.XT
19686,XT1522987.XT
19687,XT1522988.XT
19688,XT1522989.XT
19689,XT1522990.XT
19690,XT1522991.XT
19691,XT1522992.XT
19692,XT1522993.XT
19693,XT1522994.XT
19694,XT1522995.XT
19695,XT1522996.XT
19696,XT1523024.XT
19697,XT1523025.XT
19698,XT1523027.XT
19699,XT1523028.XT
19700,XT1523029.XT
19701,XT1523030.XT
19702,XT1523031.XT
19703,XT1523032.XT
19704,XT1523033.XT
19705,XT1523034.XT
19706,XT1523035.XT
19707,XT1523036.XT
19708,XT1523037.XT
19709,XT1523038.XT
19710,XT1523039.XT
19711,XT1523040.XT
19712,XT1523041.XT
19713,XT1523042.XT
19714,XT1523051.XT
19715,XT1523064.XT
19716,XT1523066.XT
19717,XT1523067.XT
19718,XT1523076.XT
19719,XT1523077.XT
19720,XT1523078.XT
19721,XT1523081.XT
19722,XT1523099.XT
19723,XT1523100.XT
19724,XT1523103.XT
19725,XT1523104.XT
19726,XT1523106.XT
19727,XT1523107.XT
19728,XT1523112.XT
19729,XT1523122.XT
19730,XT1523141.XT
19731,XT1523142.XT
19732,XT1523145.XT
19733,XT1523146.XT
19734,XT1523147.XT
19735,XT1523148.XT
19736,XT1523149.XT
19737,XT1523150.XT
19738,XT1523151.XT
19739,XT1523152.XT
19740,XT1523153.XT
19741,XT1523154.XT
19742,XT1523157.XT
19743,XT1523161.XT
19744,XT1523162.XT
19745,XT1523165.XT
19746,XT1523167.XT
19747,XT1523168.XT
19748,XT1523169.XT
19749,XT1523171.XT
19750,XT1523172.XT
19751,XT1523176.XT
19752,XT1523178.XT
19753,XT1523179.XT
19754,XT1523180.XT
19755,XT1523181.XT
19756,XT1523182.XT
19757,XT1523202.XT
19758,XT1523206.XT
19759,XT1523207.XT
19760,XT1523208.XT
19761,XT1523231.XT
19762,XT1523261.XT
19763,XT1523296.XT
19764,XT1523304.XT
19765,XT1523308.XT
19766,XT1523309.XT
19767,XT1523414.XT
19768,XT1523415.XT
19769,XT1523416.XT
19770,XT1523417.XT
19771,XT1523418.XT
19772,XT1523419.XT
19773,XT1523420.XT
19774,XT1523421.XT
19775,XT1523449.XT
19776,XT1523459.XT
19777,XT1523499.XT
19778,XT1523501.XT
19779,XT1523515.XT
19780,XT1523520.XT
19781,XT1523521.XT
19782,XT1523523.XT
19783,XT1523525.XT
19784,XT1523526.XT
19785,XT1523527.XT
19786,XT1523528.XT
19787,XT1523530.XT
19788,XT1523533.XT
19789,XT1523534.XT
19790,XT1523535.XT
19791,XT1523536.XT
19792,XT1523537.XT
19793,XT1523541.XT
19794,XT1523578.XT
19795,XT1523596.XT
19796,XT1523597.XT
19797,XT1523598.XT
19798,XT1523599.XT
19799,XT1523600.XT
19800,XT1523601.XT
19801,XT1523602.XT
19802,XT1523612.XT
19803,XT1523613.XT
19804,XT1523614.XT
19805,XT1523615.XT
19806,XT1523616.XT
19807,XT1523620.XT
19808,XT1523621.XT
19809,XT1523622.XT
19810,XT1523623.XT
19811,XT1523624.XT
19812,XT1523625.XT
19813,XT1523626.XT
19814,XT1523628.XT
19815,XT1523629.XT
19816,XT1523631.XT
19817,XT1523632.XT
19818,XT1523633.XT
19819,XT1523634.XT
19820,XT1523635.XT
19821,XT1523636.XT
19822,XT1523637.XT
19823,XT1523638.XT
19824,XT1523640.XT
19825,XT1523641.XT
19826,XT1523642.XT
19827,XT1523644.XT
19828,XT1523646.XT
19829,XT1523649.XT
19830,XT1523650.XT
19831,XT1523651.XT
19832,XT1523652.XT
19833,XT1523653.XT
19834,XT1523654.XT
19835,XT1523655.XT
19836,XT1523656.XT
19837,XT1523657.XT
19838,XT1523660.XT
19839,XT1523661.XT
19840,XT1523663.XT
19841,XT1523664.XT
19842,XT1523665.XT
19843,XT1523666.XT
19844,XT1523667.XT
19845,XT1523668.XT
19846,XT1523669.XT
19847,XT1523670.XT
19848,XT1523682.XT
19849,XT1523683.XT
19850,XT1523684.XT
19851,XT1523685.XT
19852,XT1523686.XT
19853,XT1523695.XT
19854,XT1523696.XT
19855,XT1523697.XT
19856,XT1523699.XT
19857,XT1523700.XT
19858,XT1523701.XT
19859,XT1523702.XT
19860,XT1523703.XT
19861,XT1523704.XT
19862,XT1523705.XT
19863,XT1523706.XT
19864,XT1523707.XT
19865,XT1523708.XT
19866,XT1523709.XT
19867,XT1523710.XT
19868,XT1523711.XT
19869,XT1523712.XT
19870,XT1523713.XT
19871,XT1523714.XT
19872,XT1523715.XT
19873,XT1523716.XT
19874,XT1523718.XT
19875,XT1523754.XT
19876,XT1523755.XT
19877,XT1523758.XT
19878,XT1523759.XT
19879,XT1523760.XT
19880,XT1523761.XT
19881,XT1523762.XT
19882,XT1523763.XT
19883,XT1523764.XT
19884,XT1523765.XT
19885,XT1523768.XT
19886,XT1523771.XT
19887,XT1523775.XT
19888,XT1523776.XT
19889,XT1523779.XT
19890,XT1523780.XT
19891,XT1523781.XT
19892,XT1523782.XT
19893,XT1523783.XT
19894,XT1523784.XT
19895,XT1523785.XT
19896,XT1523786.XT
19897,XT1523787.XT
19898,XT1523798.XT
19899,XT1523801.XT
19900,XT1523804.XT
19901,XT1523805.XT
19902,XT1523808.XT
19903,XT1523809.XT
19904,XT1523810.XT
19905,XT1523811.XT
19906,XT1523812.XT
19907,XT1523827.XT
19908,XT1523828.XT
19909,XT1523829.XT
19910,XT1523830.XT
19911,XT1523832.XT
19912,XT1523833.XT
19913,XT1523834.XT
19914,XT1523836.XT
19915,XT1523837.XT
19916,XT1523838.XT
19917,XT1523848.XT
19918,XT1523851.XT
19919,XT1523852.XT
19920,XT1523853.XT
19921,XT1523854.XT
19922,XT1523855.XT
19923,XT1523859.XT
19924,XT1523860.XT
19925,XT1523861.XT
19926,XT1523863.XT
19927,XT1523864.XT
19928,XT1523865.XT
19929,XT1523870.XT
19930,XT1523871.XT
19931,XT1523874.XT
19932,XT1523875.XT
19933,XT1523876.XT
19934,XT1523877.XT
19935,XT1523878.XT
19936,XT1523879.XT
19937,XT1523880.XT
19938,XT1523881.XT
19939,XT1523882.XT
19940,XT1523883.XT
19941,XT1523884.XT
19942,XT1523885.XT
19943,XT1523886.XT
19944,XT1523887.XT
19945,XT1523909.XT
19946,XT1523913.XT
19947,XT1523914.XT
19948,XT1523915.XT
19949,XT1523917.XT
19950,XT1523918.XT
19951,XT1523919.XT
19952,XT1523920.XT
19953,XT1523922.XT
19954,XT1523923.XT
19955,XT1523924.XT
19956,XT1523925.XT
19957,XT1523928.XT
19958,XT1523929.XT
19959,XT1523932.XT
19960,XT1523935.XT
19961,XT1523936.XT
19962,XT1523937.XT
19963,XT1523938.XT
19964,XT1523939.XT
19965,XT1523940.XT
19966,XT1523941.XT
19967,XT1523942.XT
19968,XT1523943.XT
19969,XT1523959.XT
19970,XT1523960.XT
19971,XT1523962.XT
19972,XT1523963.XT
19973,XT1523964.XT
19974,XT1523965.XT
19975,XT1523966.XT
19976,XT1523992.XT
19977,XT1523993.XT
19978,XT1523997.XT
19979,XT1524003.XT
19980,XT1524004.XT
19981,XT1524008.XT
19982,XT1524017.XT
19983,XT1524018.XT
19984,XT1524019.XT
19985,XT1524030.XT
19986,XT1524031.XT
19987,XT1524032.XT
19988,XT1524033.XT
19989,XT1524034.XT
19990,XT1524035.XT
19991,XT1524036.XT
19992,XT1524040.XT
19993,XT1524041.XT
19994,XT1524042.XT
19995,XT1524043.XT
19996,XT1524044.XT
19997,XT1524045.XT
19998,XT1524046.XT
19999,XT1524047.XT
20000,XT1524049.XT
20001,XT1524066.XT
20002,XT1524067.XT
20003,XT1524068.XT
20004,XT1524071.XT
20005,XT1524072.XT
20006,XT1524073.XT
20007,XT1524074.XT
20008,XT1524075.XT
20009,XT1524077.XT
20010,XT1524078.XT
20011,XT1524079.XT
20012,XT1524152.XT
20013,XT1524153.XT
20014,XT1524154.XT
20015,XT1524155.XT
20016,XT1524156.XT
20017,XT1524158.XT
20018,XT1524176.XT
20019,XT1524178.XT
20020,XT1524183.XT
20021,XT1524184.XT
20022,XT1524185.XT
20023,XT1524186.XT
20024,XT1524187.XT
20025,XT1524189.XT
20026,XT1524190.XT
20027,XT1524191.XT
20028,XT1524193.XT
20029,XT1524194.XT
20030,XT1524198.XT
20031,XT1524208.XT
20032,XT1524225.XT
20033,XT1524236.XT
20034,XT1524237.XT
